#Exudyn implicit second order time integration solver solution file
#simulation started=2025-08-16,11:53:23
#columns contain: time, ODE2 displacements, ODE2 velocities, ODE2 accelerations, AE coordinates
#number of system coordinates [nODE2, nODE1, nAlgebraic, nData] = [47,0,9,0]
#number of written coordinates [nODE2, nVel2, nAcc2, nODE1, nVel1, nAlgebraic, nData] = [47,47,47,0,0,9,0]
#total columns exported  (excl. time) = 150
#number of time steps (planned) = 20000
#Exudyn version = 1.10.0; Python3.13.2; Windows AVX2 FLOAT64
#
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,3.264060841e-07,0,2.105592048e-08,0,6.649330149e-07,0,3.439700178e-08,-0,1.136683515e-06,0,-7.654073498e-08,-0,6.471894293e-07,0,4.435840421e-08,-0,7.769412136e-07,0,7.03350577e-08,-0,1.473407186e-06,0,-9.118726884e-08,-0,1.10296974e-06,0,-5.295500707e-08,-0,3.689050218e-07,0,8.745012991e-08,0,7.243485183e-07,0,5.054056486e-08,-0,1.207454397e-06,0,4.507813288e-07,-0,4.964118761e-06,0,0,0,-0,0,0,0,0,0,0,0,0,0
0.01,7.13347724e-31,1.319873816e-54,8.121317976e-16,4.873860913e-10,6.821052857e-16,5.3997283e-11,1.311733557e-15,-1.112399857e-10,1.237911481e-15,-3.342449221e-12,6.763804008e-16,-1.943003732e-11,1.193086214e-15,-1.856907991e-12,8.331135054e-16,7.584712261e-12,2.093871411e-15,4.658474819e-13,1.496853799e-15,-5.131624536e-13,2.114980056e-15,-3.409310348e-14,3.322356837e-16,-1.86283689e-13,6.857553625e-16,-7.029462571e-15,-3.499388887e-16,6.441571469e-14,1.432445489e-15,2.787252782e-15,5.564161858e-16,-1.103462199e-14,3.352534166e-15,-5.357735444e-16,2.231195581e-15,1.156905827e-15,3.19914747e-15,7.50542415e-17,5.677621581e-16,-3.223834188e-17,3.433517497e-15,-3.590518509e-17,9.08127253e-16,-1.319917648e-16,7.13347724e-31,-1.944281872e-53,4.873860913e-10,-7.160310729e-26,8.753959125e-51,-5.427699716e-12,1.939728472e-07,-5.00812354e-13,2.730781211e-08,-1.54752187e-11,-4.391662923e-08,-2.203014549e-12,-3.567921006e-10,-3.160140953e-11,-1.437419855e-08,9.770814922e-13,-1.508762525e-09,-8.578750885e-12,4.151568285e-09,-1.466813539e-13,2.841858974e-10,-1.08814039e-11,1.286652342e-10,1.48086853e-12,5.632052439e-12,-4.026646669e-11,-2.487637049e-10,-1.286737369e-12,-1.322263865e-11,-2.99280096e-11,6.197585921e-11,2.481321239e-12,3.463494984e-12,-2.043702015e-12,-8.240350094e-12,4.579887304e-12,-5.603580905e-13,-1.357496259e-11,3.575477154e-13,-2.313442304e-12,6.505551361e-14,-3.86502772e-11,1.332517011e-13,-1.080901896e-11,-3.879786728e-14,-8.959285887e-11,-1.852925925e-13,-7.160310729e-26,2.37903736e-50,1.939728472e-07,-1.955250772e-21,2.276923757e-47,8.467315483e-08,5.844154388e-05,-4.758043852e-09,1.090351852e-05,-3.364565602e-08,-1.194080096e-05,-3.904645196e-08,7.757417953e-07,-6.944014e-08,-7.849895917e-06,6.559415102e-08,-9.345533853e-07,1.555938828e-07,1.430823009e-06,-6.111659648e-08,9.750734044e-08,-4.652822866e-08,4.592447291e-07,1.102677972e-08,3.630263714e-08,-1.677670007e-08,-2.227713666e-07,-3.252828197e-09,-1.584928992e-08,1.709069722e-07,3.972257889e-08,4.446835044e-08,3.235047544e-09,6.363199449e-08,-1.751523271e-09,-4.133629849e-08,-4.006002495e-10,-7.408771346e-08,-1.034025495e-09,-1.165739312e-08,2.217766305e-11,3.034514578e-08,3.79476224e-10,1.226315682e-07,-2.872131098e-11,6.652549537e-07,-2.138999825e-10,-1.955250772e-21,4.975100936e-46,5.844154388e-05,-2.821978651e-09,2.384761439e-06,0,0,0,-1.38821456e-06,-2.821979778e-09,2.384761439e-06,-3.076413854e-05
0.02,5.88288031e-30,-4.764425501e-53,5.604443944e-16,7.798186494e-09,8.030090363e-17,1.632784959e-09,5.202610034e-16,-1.318494018e-09,1.747520292e-17,3.321801592e-10,1.410800475e-15,-1.248719298e-09,3.347952866e-16,-1.280899975e-10,6.676838075e-16,-5.019350186e-11,-2.087618887e-17,-4.100863085e-11,7.10261599e-17,1.382061616e-10,-1.554993287e-16,1.350261627e-11,5.395254916e-17,5.528015115e-12,-1.316813723e-15,2.75283492e-12,1.515770682e-15,-1.504097439e-11,-8.682875585e-16,-1.640200576e-12,1.373250582e-15,1.622674134e-12,2.144890356e-17,9.248163829e-14,4.934111141e-16,1.084252765e-12,1.116114338e-16,1.146602412e-13,-5.620928665e-17,-4.074400929e-13,2.586138424e-17,-9.879436829e-14,9.805447891e-16,-1.825365869e-13,5.88288031e-30,6.971178238e-53,7.798186494e-09,-1.100250269e-26,-8.096527236e-49,-1.05628162e-11,1.557698902e-06,-2.136346992e-12,3.870656221e-07,-4.435833811e-12,-2.020516884e-07,1.000207987e-12,1.177487103e-07,4.115205602e-12,-3.16748771e-07,-3.460305785e-13,-2.666479867e-08,-5.771543514e-12,-5.299603224e-08,-1.970304301e-12,-1.869881372e-08,-1.540098689e-11,3.863908343e-08,-5.164021955e-12,2.797780306e-09,-4.530696171e-12,9.857179565e-09,2.386488543e-12,2.109804668e-09,-3.450924552e-12,-5.671640603e-09,-2.317239901e-12,-6.027647229e-10,-1.465080417e-11,-5.362486955e-10,-1.30666037e-12,-1.046511382e-10,-2.321879928e-11,7.865070299e-10,-7.186249413e-13,9.263025777e-11,-2.441588955e-12,-1.50847118e-10,-8.842048074e-12,-7.380971577e-11,-3.891820513e-11,-2.143217451e-10,-1.100250269e-26,2.024461197e-49,1.557698902e-06,-2.200113402e-21,-8.43118666e-45,-2.441551365e-07,0.0002343998331,-3.230870681e-08,7.084893262e-05,-3.092301483e-07,-1.409969216e-05,3.053647979e-08,3.188985849e-05,-6.119459364e-07,-5.899390035e-05,-1.703208316e-08,-1.989764501e-06,-2.815292736e-07,-2.166016197e-05,-4.21699524e-08,-6.063711904e-06,-3.377656321e-07,6.099420988e-06,-1.760565746e-09,-2.900627433e-07,-7.985442341e-07,5.178028118e-06,9.021232319e-08,9.754553025e-07,-6.673334016e-07,-1.071276621e-06,-5.960334404e-08,-6.787875288e-08,-3.766412008e-07,-7.745586944e-07,1.293470835e-08,-1.196188711e-07,-6.096376068e-07,3.304145953e-07,-3.033134082e-08,4.474138094e-08,-6.09393405e-07,8.336166306e-09,-1.599334374e-07,-3.159686624e-08,-2.101931541e-06,-1.336196241e-07,-2.200113402e-21,7.960161498e-45,0.0002343998331,-9.1059771e-10,1.790760313e-05,0,0,0,-1.414259465e-05,-9.107362998e-10,1.790760313e-05,-0.0001319648016
0.03,2.517917405e-30,1.155078968e-37,-5.380275311e-16,3.947820948e-08,-1.147170186e-18,1.084425031e-08,1.37556897e-15,-3.584253213e-09,7.08707411e-16,4.463766298e-09,1.02774978e-15,-8.57783528e-09,5.449894171e-16,-1.533321149e-10,3.418510907e-16,-2.772984219e-09,9.038064078e-16,-7.442095163e-10,7.851949901e-16,5.767400229e-10,1.174560342e-15,-1.376985527e-10,1.214831771e-15,6.196778597e-10,6.563329213e-16,9.36349929e-11,6.327028683e-16,1.268235763e-11,3.914437677e-16,2.800810808e-11,6.167457895e-16,-1.005658585e-10,8.796083807e-16,-1.337086395e-11,2.026079354e-15,-5.088222068e-12,2.261309669e-15,-3.583610561e-12,6.998314478e-16,1.622668533e-11,2.799641163e-15,5.923003335e-12,1.358463644e-15,9.726742645e-12,0,0,3.947820948e-08,6.63501044e-26,2.003416916e-33,7.434725627e-12,5.260809795e-06,4.849148817e-12,1.659441772e-06,5.708095464e-12,-1.843330556e-07,1.018093744e-12,8.755702772e-07,6.825689059e-12,-1.273401589e-06,-2.534380854e-12,7.635795353e-08,-3.055280326e-12,-6.23367989e-07,-2.145404359e-12,-1.407905697e-07,7.189529947e-12,2.764544518e-09,3.031180915e-12,-5.747085434e-08,1.403672615e-11,1.352586922e-07,-4.215174924e-12,1.396066566e-08,4.960678769e-12,3.481914092e-08,1.843711229e-12,1.259323621e-08,-1.405219836e-12,-2.208815177e-08,1.461372522e-12,-1.925063357e-09,9.82886735e-12,-8.991202248e-09,4.362548634e-12,-2.301218268e-09,-2.550927552e-12,5.062394278e-09,1.090333737e-11,2.58961246e-09,3.597884776e-12,6.372290074e-09,4.899168692e-26,-2.835187647e-49,5.260809795e-06,4.140021867e-22,2.684194046e-29,-5.362933138e-08,0.0005270253061,4.362535556e-08,0.000194706254,-1.995916152e-07,2.670876089e-05,-3.576842384e-08,0.0001334325278,3.214060738e-08,-0.0001339284668,-2.907949844e-08,3.178357769e-05,-9.254352009e-08,-0.0001012956999,1.404133984e-08,-1.691772908e-05,-2.292130619e-07,-2.232252137e-05,1.86897885e-08,-1.504690913e-05,-2.552255628e-07,1.787848072e-05,-3.992259527e-08,-7.074750885e-07,-1.712458751e-07,1.307311169e-05,1.591213322e-08,3.433493634e-06,-3.795764628e-07,-1.511042077e-06,2.114210163e-08,4.666892179e-07,-5.4710536e-07,-3.74488272e-06,-3.619728686e-08,-7.70928735e-07,-3.410989265e-07,6.577448751e-07,-1.181314002e-07,5.811441133e-07,-1.463681223e-06,2.080517965e-06,7.584842699e-22,-5.208868512e-45,0.0005270253061,1.194682426e-09,5.907391553e-05,0,0,0,-5.625045416e-05,1.192358134e-09,5.907391553e-05,-0.0003211622669
0.04,3.021636925e-30,2.10154018e-37,-6.304773866e-15,1.247701257e-07,-1.281266602e-15,4.012151206e-08,-2.29621606e-16,-2.725227015e-09,-1.964923913e-15,2.272392609e-08,-3.655027483e-16,-2.930895902e-08,-2.331576022e-15,3.616710922e-09,1.648193264e-15,-1.601780449e-08,-6.869630649e-16,-2.909891609e-09,2.137617574e-15,-1.738002294e-09,2.035704804e-16,-1.910597862e-09,2.861177908e-16,2.731191858e-09,-2.597504195e-16,-7.915008067e-11,1.982950804e-16,1.437537403e-09,-6.948367204e-16,3.557829698e-10,7.123611151e-16,-1.384228671e-10,-7.778603029e-17,8.805450324e-11,-1.946833333e-16,-3.425116619e-10,3.291844846e-16,-5.250072933e-11,1.130531709e-15,-1.143339854e-11,1.022494078e-15,-1.46852334e-12,2.791413976e-16,9.210769825e-11,0,0,1.247701257e-07,5.653831074e-26,2.760816335e-34,1.409222907e-12,1.247301985e-05,-5.359177839e-13,4.515140908e-06,4.75501027e-12,5.172912772e-07,-3.849706421e-13,3.095325811e-06,-5.93106914e-12,-2.997787513e-06,-2.084564824e-12,8.514224308e-07,6.400519217e-12,-2.233182926e-06,-1.217239291e-12,-2.66790502e-07,1.630068862e-12,-6.115679064e-07,-7.203512624e-12,-3.429277979e-07,3.200226036e-12,2.544347586e-07,-8.928077054e-13,-8.670063013e-08,2.829593984e-12,2.895986091e-07,-5.15607349e-12,4.966822915e-08,1.104432314e-11,5.174524889e-08,-1.362944232e-12,3.478299305e-08,1.199330202e-11,-5.638161559e-08,3.17867806e-12,-2.826983257e-09,-4.013842969e-12,-2.845402951e-08,-3.153025268e-12,-1.530112112e-08,9.828500363e-12,-1.038038824e-08,2.741441547e-26,-1.61044072e-49,1.247301985e-05,2.675248716e-21,1.000865858e-28,-1.221849937e-07,0.000936082924,-3.220760067e-08,0.0003881967615,1.885649387e-07,0.0001244078982,2.839929113e-08,0.0003268996689,2.350324189e-07,-0.0002094508879,4.401587516e-08,0.0001375123312,-7.502661171e-08,-0.000226854823,-1.791316849e-08,-8.67914156e-07,-1.619830765e-08,-0.0001106525363,-3.756628689e-08,-4.238417017e-05,3.400404816e-07,-2.300170558e-06,-9.32351908e-09,-2.387650541e-05,1.094799741e-07,3.636583234e-05,1.616479232e-08,1.095815418e-06,-1.876495251e-07,2.096644632e-05,-3.120238093e-08,7.897181046e-06,2.354659739e-07,-2.101151044e-06,5.099609628e-08,2.117029835e-06,-3.609758033e-07,-9.949905158e-06,-7.93446882e-08,-6.051878672e-06,-2.445690234e-07,-1.023239867e-05,1.654481721e-21,-9.864894457e-45,0.000936082924,-3.238075948e-09,0.0001383933168,0,0,0,-0.0001509146721,-3.255310676e-09,0.0001383933168,-0.00062144127
0.05,2.136892837e-30,1.297823913e-36,-4.49559786e-14,3.046129664e-07,-1.073295992e-14,1.088403461e-07,-7.911950045e-16,1.110725199e-08,-1.145769349e-14,7.456622553e-08,-1.381608352e-15,-7.086645457e-08,-1.329628665e-14,2.197391191e-08,-5.84505105e-16,-5.220126581e-08,-1.358930444e-14,-4.638911952e-09,8.683156941e-17,-1.561843598e-08,-1.277443601e-14,-7.821655605e-09,1.139613103e-15,4.105481397e-09,-1.376049011e-14,-2.842958503e-09,-4.588537656e-16,6.290215905e-09,-1.342354954e-14,5.806718228e-10,1.701978015e-19,2.081575109e-09,-1.283928866e-14,9.449380903e-10,8.438741749e-16,-6.735223813e-10,-1.248660334e-14,1.711798937e-10,1.32364357e-15,-1.020791866e-09,-1.230093304e-14,-5.875348426e-10,1.246244588e-15,-9.138245527e-10,0,0,3.046129664e-07,5.513003542e-27,-4.809390121e-33,-1.037512768e-11,2.436394433e-05,-5.469406982e-12,9.668060544e-06,-1.967557036e-12,2.518125352e-06,-7.495668316e-13,7.764853333e-06,7.117318438e-12,-5.414301402e-06,-4.673861051e-13,3.155684342e-06,-5.040828869e-12,-5.260184504e-06,-3.495994658e-12,4.755275782e-08,-9.604800832e-13,-2.407473866e-06,-2.133563548e-12,-8.655576118e-07,-1.105006344e-12,-1.088410825e-07,-1.829437699e-12,-5.421626332e-07,-4.569395149e-12,6.80969585e-07,3.942604038e-12,-4.827653342e-08,4.04107642e-12,4.582188867e-07,2.795441398e-12,1.412237097e-07,-1.698947236e-11,3.240183372e-08,-3.208540981e-12,6.307926497e-08,8.659194448e-12,-1.859432789e-07,-2.011784928e-12,-1.058305974e-07,-1.252491427e-12,-2.195653913e-07,1.316138584e-26,-7.783592867e-50,2.436394433e-05,3.047544987e-21,2.736038829e-29,2.312743039e-07,0.001461863422,2.09179684e-08,0.0006545851761,1.032045936e-07,0.0002872373513,1.176243982e-08,0.0006250878956,-6.232935371e-08,-0.000270287124,-2.75775186e-08,0.0003412694707,1.003705033e-07,-0.0003822759595,4.376175798e-08,7.625104139e-05,2.038860343e-07,-0.0002578102248,-4.718689925e-08,-5.782693276e-05,-3.202459233e-08,-8.058511083e-05,-1.165250377e-08,-6.960216574e-05,1.048483769e-08,3.60409509e-05,4.581948565e-08,-2.540549986e-05,3.014489001e-07,6.017936957e-05,-1.730780587e-08,1.016178654e-05,-1.244414535e-07,2.331257463e-05,7.172957659e-09,1.131563878e-05,1.425347576e-07,-1.656737615e-05,-1.293934152e-08,-7.647503489e-06,1.99953075e-08,-2.633372921e-05,1.35055642e-21,-7.985560362e-45,0.001461863422,5.465428602e-09,0.0002683733452,0,0,0,-0.0003255361866,5.383777399e-09,0.0002683733452,-0.001060348888
0.06,1.983124021e-30,1.80196757e-37,-1.903446655e-13,6.316413806e-07,-4.72208883e-14,2.436558275e-07,-1.820398905e-15,5.427025142e-08,-4.969843685e-14,1.898870829e-07,-9.476624398e-15,-1.392307401e-07,-5.741897581e-14,7.545117137e-08,-6.325358044e-15,-1.267705849e-07,-6.023809187e-14,2.003150189e-09,-1.333467538e-15,-5.571020102e-08,-6.044808064e-14,-1.915446963e-08,5.467572669e-17,-3.077758313e-09,-6.062527032e-14,-1.257784789e-08,1.388124225e-15,1.43356757e-08,-6.003744106e-14,-2.000962725e-09,1.098199553e-15,1.011663041e-08,-5.946608299e-14,2.522517996e-09,2.254212707e-15,1.473930478e-09,-5.875519187e-14,1.490730324e-09,9.878137271e-16,-3.213608052e-09,-5.779557025e-14,-1.546279232e-09,1.220711199e-15,-3.99546208e-09,0,0,6.316413806e-07,1.526672303e-26,-1.044091788e-34,-2.105810349e-11,4.210309183e-05,-3.652491443e-12,1.785848875e-05,-1.24330302e-12,6.500843286e-06,-9.935505485e-12,1.597903539e-05,-1.030889396e-11,-8.316824609e-06,-1.140909735e-11,8.06759795e-06,4.685394337e-12,-9.940807308e-06,-1.227417572e-11,1.552228654e-06,-4.646232711e-12,-5.93635424e-06,-1.126147545e-11,-1.356941124e-06,-1.68316219e-12,-1.554389982e-06,-9.015909254e-12,-1.483369988e-06,5.355513949e-12,8.47801259e-07,-5.963818487e-12,-5.631589567e-07,-1.299536117e-11,1.176979163e-06,-5.705270438e-12,1.229114849e-07,7.345613638e-12,4.685771556e-07,-1.192059605e-11,2.097970707e-07,-1.833737508e-11,-1.763706711e-07,-1.801966673e-11,-1.657617247e-08,-1.207120888e-11,-3.21664494e-07,5.845230051e-27,-3.470022087e-50,4.210309183e-05,1.479742305e-21,7.977128964e-29,1.317074759e-07,0.002105211583,8.749259536e-09,0.0009961545141,-2.745778531e-08,0.0005215037002,-1.17522458e-08,0.001037158718,2.426602376e-08,-0.0003055876394,9.437384343e-11,0.0006613566881,-1.771961514e-08,-0.00055610107,-5.710504789e-08,0.0002411386022,-2.609937322e-08,-0.0004547543801,4.036108926e-08,-3.056905088e-05,7.127400477e-08,-0.0002179685265,-1.278077867e-08,-0.0001168942799,-2.194545552e-07,-1.310552347e-05,2.168689483e-08,-8.30911522e-05,-2.309129669e-07,7.69139106e-05,-6.667260867e-09,-2.115661791e-05,-9.865840966e-08,6.663796423e-05,1.324782552e-08,1.664054651e-05,8.859595707e-08,2.977690269e-05,-5.606815672e-08,3.43768835e-05,-9.863463228e-08,1.931441207e-05,8.41443686e-22,-4.975965563e-45,0.002105211583,-2.429854453e-09,0.0004615501085,0,0,0,-0.0006111539044,-2.721143911e-09,0.0004615501085,-0.001669348663
0.07,-2.813417747e-31,9.331274979e-37,-6.596172586e-13,1.170184745e-06,-1.76506433e-13,4.787458506e-07,-1.576455557e-14,1.50224605e-07,-1.848663572e-13,4.099387378e-07,-3.114375509e-14,-2.378978286e-07,-2.135521095e-13,1.961561409e-07,-3.326333702e-14,-2.569949088e-07,-2.306550392e-13,3.372009674e-08,-9.635964384e-15,-1.415582122e-07,-2.33407954e-13,-3.29051946e-08,-2.257558339e-18,-3.257952858e-08,-2.339380094e-13,-3.384229913e-08,2.438189085e-16,2.043822753e-08,-2.332972879e-13,-1.316754542e-08,2.309904189e-15,2.545182683e-08,-2.327429618e-13,1.595897545e-09,1.280133771e-15,1.041346778e-08,-2.311427963e-13,4.37532708e-09,5.735695453e-16,-1.882053713e-09,-2.31584883e-13,1.3267741e-09,1.613329457e-15,-4.503850216e-09,0,0,1.170184745e-06,-4.852948362e-26,-6.454162983e-32,-7.380333475e-11,6.6859877e-05,-1.728519843e-11,2.98503806e-05,5.466145362e-12,1.320006096e-05,-1.490462157e-11,2.890773116e-05,-4.935079898e-12,-1.142421013e-05,-2.653996602e-11,1.681363444e-05,-1.860831826e-11,-1.639962002e-05,-3.319915531e-11,5.248948875e-06,-3.609017677e-12,-1.161468969e-05,-3.365870847e-11,-1.226195775e-06,6.653427982e-14,-4.674248516e-06,-2.445371545e-11,-2.81750125e-06,6.809442338e-12,1.714942906e-07,-2.640863599e-11,-1.817652684e-06,1.330985808e-11,1.843928997e-06,-2.881050231e-11,-4.33522799e-07,5.617347023e-12,1.414846778e-06,-2.794972347e-11,3.567967446e-07,-4.064207944e-12,6.222254608e-07,-2.169088676e-11,7.344686244e-07,-9.467824508e-12,4.164546699e-07,2.476094132e-27,-1.473540596e-50,6.6859877e-05,-7.151611855e-22,-1.837792752e-27,-1.373736542e-07,0.002865851645,-2.040662475e-09,0.001414819977,9.118153828e-08,0.0008307334375,-8.532191181e-09,0.001568399861,-7.638359351e-08,-0.0003099088607,-1.577426874e-08,0.001110308078,9.116878268e-08,-0.0007349569278,3.266896005e-09,0.0005189918245,-1.436939915e-07,-0.0006860046783,-3.073682263e-08,7.091682136e-05,-1.241108083e-07,-0.0004171242989,9.222068985e-08,-0.0001457813743,1.118457501e-07,-0.0001350239702,-2.717973185e-08,-0.0001722061754,-2.789068097e-07,4.9067096e-05,-5.456938352e-09,-9.684019138e-05,2.774972366e-07,0.0001242867329,-6.570500901e-08,1.025229888e-05,-2.480125382e-07,0.000137918915,2.922863593e-08,0.0001204792448,-4.019949569e-07,0.0001375987209,4.57726818e-22,-2.710646892e-45,0.002865851645,-3.617971945e-09,0.0007303713139,0,0,0,-0.00104198619,-4.47211421e-09,0.0007303713139,-0.002482520346
0.08,-5.831983287e-31,-1.630614452e-36,-1.931195931e-12,1.996265997e-06,-5.4688887e-13,8.559567517e-07,-6.450629142e-14,3.298673607e-07,-5.666127424e-13,7.878687974e-07,-7.589801715e-14,-3.671777806e-07,-6.464394975e-13,4.291255077e-07,-1.062226292e-13,-4.60624641e-07,-7.061633706e-13,1.18491741e-07,-4.101945754e-14,-2.962995685e-07,-7.198958911e-13,-3.877965575e-08,-2.070491837e-15,-1.043945071e-07,-7.191834054e-13,-6.941147039e-08,2.490158033e-15,1.241831697e-08,-7.196418838e-13,-4.168227447e-08,-1.53014775e-15,4.534586388e-08,-7.199530294e-13,-9.278407024e-09,1.055065191e-15,3.177960972e-08,-7.187229603e-13,8.115049041e-09,1.333098813e-15,1.344494851e-08,-7.18094513e-13,1.626337099e-08,1.322019228e-15,8.989837536e-09,0,0,1.996265997e-06,9.857534264e-27,5.661482174e-32,-1.761590428e-10,9.980358843e-05,-5.122780284e-11,4.640700222e-05,-8.544428396e-12,2.336136627e-05,-5.560448939e-11,4.775684518e-05,-9.173571034e-12,-1.436647751e-05,-6.664574943e-11,3.075949272e-05,-1.633043228e-11,-2.460571191e-05,-7.705664453e-11,1.23864065e-05,-1.004224835e-11,-1.977186956e-05,-7.980690071e-11,3.701490119e-07,9.368961441e-12,-1.013235248e-05,-7.645379638e-11,-4.29065916e-06,-4.851247858e-12,-2.096018331e-06,-7.85185971e-11,-4.056614704e-06,3.821450442e-12,2.021022054e-06,-7.683211201e-11,-1.917392911e-06,-2.874628651e-12,2.952581596e-06,-7.210562634e-11,3.475127171e-07,1.193899795e-11,2.661466619e-06,-7.508067457e-11,2.398336081e-06,5.880532745e-12,2.525130868e-06,1.016077764e-27,-6.057099958e-51,9.980358843e-05,-1.101543419e-21,-9.447455356e-28,3.259248625e-08,0.003743435606,-7.252406181e-09,0.001909005833,-3.162470769e-08,0.001214677545,1.381035334e-08,0.002222331906,1.25031209e-07,-0.0002702087313,-2.11480276e-08,0.001704031605,-2.102871704e-08,-0.0009043815283,3.923495383e-08,0.0009318706809,-3.257645193e-08,-0.0009517253415,-9.687721034e-09,0.0002643095721,-1.323262371e-07,-0.0006858176122,-4.981786759e-08,-0.0001419784257,-9.180626207e-08,-0.0003289745607,-1.755370095e-08,-0.0002754957435,5.353964138e-07,-1.988686123e-05,-6.458456721e-10,-0.0002031750247,-4.650465557e-08,0.0001808757378,-5.437542538e-09,-1.64099516e-05,-8.039428375e-08,0.0002693185293,-1.852932877e-08,0.0002076687823,-1.039054681e-07,0.0002837998088,2.291503445e-22,-1.359065804e-45,0.003743435606,-7.307961509e-09,0.00108707404,0,0,0,-0.001655185537,-9.477025675e-09,0.00108707404,-0.003536841505
0.09,-2.367909173e-30,-8.304356203e-36,-4.977474889e-12,3.197600338e-06,-1.480618235e-12,1.424753191e-06,-2.215333442e-13,6.316611798e-07,-1.527800017e-12,1.389172829e-06,-1.580910167e-13,-5.23066201e-07,-1.722786844e-12,8.338296755e-07,-2.879840337e-13,-7.546475999e-07,-1.901039756e-12,2.97664273e-07,-1.445573746e-13,-5.465381612e-07,-1.963137725e-12,-1.735882522e-08,-2.642048399e-14,-2.452975322e-07,-1.969279943e-12,-1.187100893e-07,2.026698658e-15,-2.89529981e-08,-1.968325678e-12,-9.758833447e-08,1.519151823e-16,6.292632166e-08,-1.96861039e-12,-4.054161092e-08,-3.225134752e-16,7.09687932e-08,-1.969016206e-12,9.931036409e-09,6.355265977e-16,5.543514883e-08,-1.970663251e-12,5.146591988e-08,-3.043307757e-16,5.05890815e-08,0,0,3.197600338e-06,4.110128928e-26,1.056764285e-31,-4.514636869e-10,0.0001421033575,-1.41383401e-10,6.830010617e-05,-2.102018332e-11,3.776918389e-05,-1.452588326e-10,7.380374652e-05,-1.424337265e-11,-1.66651736e-05,-1.602925339e-10,5.141836354e-05,-2.409521432e-11,-3.446974746e-05,-1.76036928e-10,2.436415727e-05,-1.072188229e-11,-3.077631895e-05,-1.843023608e-10,4.400934421e-06,-5.088995337e-12,-1.858905983e-05,-1.885354704e-10,-5.471771138e-06,5.511320176e-12,-6.587069715e-06,-1.817467381e-10,-7.265015086e-06,-1.448986694e-11,1.317283363e-06,-1.812690632e-10,-4.525463169e-06,-6.788375091e-12,4.927891102e-06,-1.94520857e-10,-8.297888008e-08,-5.922345045e-12,5.903229374e-06,-1.937094493e-10,4.69077553e-06,-2.65651914e-12,5.984957166e-06,4.075335785e-28,-2.43247897e-51,0.0001421033575,1.108287997e-21,3.778328638e-27,3.78296598e-08,0.004737113426,-2.68225419e-08,0.0024836411,4.547501142e-08,0.001682558221,-1.743359234e-08,0.003010335464,4.08525108e-08,-0.0001818295639,5.419158874e-08,0.002453815741,-1.426520302e-08,-0.001068785996,-6.675921045e-09,0.001487061957,-1.000643092e-07,-0.001254912461,-3.217442341e-08,0.0005596698259,1.076589405e-07,-0.001013136454,-4.951883583e-08,-8.243934077e-05,8.015859012e-08,-0.0005764844903,-2.685566282e-08,-0.0003599943356,-1.549209807e-07,-0.0001278346649,2.870880146e-08,-0.0003181763664,-2.411001925e-07,0.0002061387574,-1.873637848e-08,-7.647368722e-05,7.592065384e-08,0.0003695596527,-4.426203065e-08,0.0002362263668,-3.026387553e-08,0.0003982991042,1.084224407e-22,-6.439136343e-46,0.004737113426,-1.330139697e-08,0.001545208044,0,0,0,-0.002491304701,-1.824051141e-08,0.001545208044,-0.004872437619
